Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Min,Label
706,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
402,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
392,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
376,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
319399,7,5,108.0,13825.0,108.0,0.0,9469.0,0.0,BENIGN
776,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
394,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1351,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
140707,10,5,108.0,18876.0,108.0,0.0,15972.0,0.0,BENIGN
179011,3,11,110.0,30523.0,110.0,0.0,4356.0,0.0,BENIGN
5592,6,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
819,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
681,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1647,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
487,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1093,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
548,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
541,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
377,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
42042334,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41979694,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
41907825,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41599372,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
42008755,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41856283,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41805274,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41191985,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41702212,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41140214,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41958440,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41396789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40628241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41292665,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41578164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
41347199,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40987226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40974094,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
41650202,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41040007,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41777710,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
40772510,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
41749416,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41550227,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40886888,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41374637,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
40679072,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41244358,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41174078,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
40937079,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39417792,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40850194,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38769908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38751988,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40283927,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41107038,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40491639,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38569861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
40029735,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40384871,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
39980584,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38549434,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39264426,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39978287,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39781612,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38037908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38971515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
39008561,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39724188,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37526755,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38703080,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38346499,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39060440,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37361714,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38394909,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37933883,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38855046,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37565598,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
37883077,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37575504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40131897,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40542480,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38496897,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39572789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39878048,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37986406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41462931,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39672764,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37765704,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38369281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
39928800,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38906318,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38169082,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
39163149,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38242014,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40183852,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39621769,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40588730,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
40336507,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39175215,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
37375805,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38956776,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38293907,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40386467,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37324136,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37270830,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40591549,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37782351,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39517398,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41515425,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39112393,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39313031,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40234279,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39381520,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
39828081,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38652258,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37833920,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40800338,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40079091,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37731293,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38143324,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38192681,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40750149,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39367458,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39469710,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37682578,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40441012,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38601892,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39214872,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
40185381,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
38090428,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38449066,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
39778980,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37968737,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
37477001,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
38804363,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37425310,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
37631721,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
101367,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
351663,3,4,108.0,16959.0,108.0,0.0,15204.0,0.0,BENIGN
2030,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
184910,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
21035266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21035266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21035266,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21034537,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21035267,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21035267,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21034890,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045206,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21047723,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21049192,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045206,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21037715,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045206,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043220,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037257,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043234,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21042361,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038231,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037729,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21048796,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21051981,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21050689,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043235,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21053514,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21041445,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043241,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21048431,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21051369,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21047789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045272,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041444,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21052467,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043333,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21042423,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043251,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21049538,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037332,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045281,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21050110,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043384,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041506,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038343,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21038344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041507,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041517,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037852,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038354,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041517,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037853,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045344,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043395,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21037901,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21051863,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21040838,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21050862,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037444,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21040838,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043445,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038405,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21050232,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043418,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21037912,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043455,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043418,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043418,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041977,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21042947,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038817,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038816,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038315,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21048516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21036370,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21046754,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041219,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21021450,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21033065,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21025003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21049176,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21036956,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21048306,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21051711,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045178,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21042107,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21045304,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21034489,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21045876,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043667,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21051952,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21048481,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21041639,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21052222,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21043975,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
95493,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
21041708,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21049173,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2758378,10,8,746.0,4168.0,517.0,0.0,3910.0,0.0,BENIGN
21031018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21034119,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
199650,19,8,746.0,17033.0,517.0,0.0,10033.0,0.0,BENIGN
21025851,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21027051,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21034467,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21034926,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21032802,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21028798,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21039436,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21031955,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21033073,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21027552,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21038662,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21032484,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21026285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21027573,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21039226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21034531,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21026690,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21026250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21036073,1,1,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
21037066,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21038848,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21033202,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21030624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21037406,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21036990,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
120520,7,5,108.0,5808.0,108.0,0.0,2904.0,0.0,BENIGN
21050318,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21046548,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21030285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21045510,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21042618,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21041311,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21038199,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21049347,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
199465,3,9,110.0,30522.0,110.0,0.0,6995.0,0.0,BENIGN
2248,17,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
50,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21045714,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
85657,15,13,108.0,37752.0,108.0,0.0,5808.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
366,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
616,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
450,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043656,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21043497,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21030226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21044186,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21039849,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21040969,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21034214,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21042019,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21038202,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21036061,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21061712,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21047043,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21039931,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21039923,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21048908,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21044511,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21042372,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
194655,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
21041459,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
305004,3,6,108.0,17052.0,108.0,0.0,11108.0,0.0,BENIGN
2500,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
646,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21066242,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21066414,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21060152,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21041346,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21049432,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
21051582,1,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
295,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
92734,7,8,108.0,14520.0,108.0,0.0,2904.0,0.0,BENIGN
285,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1302,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
119701,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
289354,3,5,108.0,17150.0,108.0,0.0,9656.0,0.0,BENIGN
499,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
186717,3,3,110.0,30523.0,110.0,0.0,30523.0,0.0,BENIGN
3165,14,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
246920,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
299423,3,4,108.0,16952.0,108.0,0.0,13752.0,0.0,BENIGN
1748,13,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
193029,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
412982,15,9,746.0,18328.0,517.0,0.0,8496.0,0.0,BENIGN
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
169408,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
426619,20,8,746.0,18328.0,517.0,0.0,7080.0,0.0,BENIGN
210112,14,5,108.0,14520.0,108.0,0.0,10164.0,0.0,BENIGN
91356,3,10,110.0,30523.0,110.0,0.0,8447.0,0.0,BENIGN
571,4,1,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1431,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
99919,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
347001,19,7,746.0,16902.0,517.0,0.0,12734.0,0.0,BENIGN
128714,3,3,107.0,318.0,107.0,0.0,318.0,0.0,BENIGN
311052,16,7,746.0,15523.0,517.0,0.0,11355.0,0.0,BENIGN
0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
198709,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
410290,3,3,108.0,17035.0,108.0,0.0,17035.0,0.0,BENIGN
1174,12,0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
85780,14,5,108.0,15972.0,108.0,0.0,5808.0,0.0,BENIGN
97498,3,3,109.0,242.0,109.0,0.0,242.0,0.0,BENIGN
